"FISHID","fish_name","scientific_name","family","genus","gear","fisher_ID","date","month","year","village","time_decimal","total_weight","number_fish","total_sold","total_consumed"
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",2,14,2016-04-23,4,2016,4,2,0.528,1,0,0.528
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",8,2,2016-03-12,3,2016,3,2.28,0.122,2,0,0.122
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,10,2017-02-24,2,2017,4,3.5,8.525,164,8.525,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,36,2017-02-22,2,2017,1,7.42,10.642411945186,24,10.642411945186,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,5,2017-03-25,3,2017,3,3.03,0.025,1,0,0.025
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",8,9,2017-05-15,5,2017,3,2.53,0.32,8,0.32,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,22,2016-06-12,6,2016,4,1.5,0.57,3,0.57,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",2,3,2017-04-13,4,2017,2,3.83,0.735,7,0,0.735
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,6,2016-03-31,3,2016,5,2.5,5.329,73,5.329,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",2,3,2017-09-14,9,2017,2,6.9,0.303,1,0,0.303
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",8,30,2016-10-20,10,2016,1,1,1.33030149314826,3,1.33030149314826,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,2,2017-09-17,9,2017,2,4.17,0.303,1,0,0.303
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,18,2016-11-10,11,2016,4,4.5,1.425,5,0,1.425
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,22,2017-03-25,3,2017,3,3.85,0.09,3,0,0.09
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,18,2017-04-20,4,2017,2,3.25,0.635,2,0.635,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,52,2017-02-27,2,2017,1,3.87,29.2666328492616,66,29.2666328492616,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",2,3,2016-03-26,3,2016,2,4,2.235,2,0,2.235
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,39,2017-04-26,4,2017,1,6.5,1.33030149314826,3,1.33030149314826,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,9,2016-04-01,4,2016,5,5,4,66,4,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,5,2016-04-23,4,2016,4,2.5,2.31,3,2.31,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,28,2016-09-09,9,2016,4,2.17,1.68,9,0,1.68
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,39,2017-01-11,1,2017,1,4.42,0.1,1,0,0.1
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,22,2017-05-15,5,2017,3,3.03,0.2,8,0.2,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",7,26,2016-07-19,7,2016,4,3,0.325,1,0,0.325
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",7,4,2016-12-09,12,2016,2,2,0.285,1,0,0.285
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,2,2017-01-13,1,2017,2,3.17,1.2,3,0,1.2
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,19,2017-04-26,4,2017,4,4.17,0.055,1,0.055,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",7,31,2016-10-14,10,2016,4,3.67,1.835,1,0,1.835
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,36,2016-03-22,3,2016,1,4,0.04,2,0,0.04
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,9,2017-01-11,1,2017,1,2.5,1.33030149314826,3,1.33030149314826,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",8,30,2016-10-15,10,2016,1,2.5,3.10403681734593,7,3.10403681734593,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,2,2016-04-12,4,2016,3,1.77,0.047,1,0,0.047
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,42,2017-07-24,7,2017,1,7.73,15.9636179177791,36,15.9636179177791,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,2,2016-02-09,2,2016,1,5.75,0,10,0,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,27,2016-06-16,6,2016,1,2.02,0.443433831049418,1,0.443433831049418,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,16,2016-05-20,5,2016,5,1,0.56,3,0.56,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",2,3,2016-03-14,3,2016,4,4,0.67,2,0.67,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,49,2016-09-30,9,2016,1,5.75,26.6060298629651,60,26.6060298629651,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,34,2016-09-30,9,2016,1,3.28,2.66060298629651,6,2.66060298629651,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,3,2016-04-12,4,2016,3,1.78,0.058,2,0.058,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,22,2016-11-14,11,2016,4,1.17,3.98,27,3.98,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,36,2017-02-27,2,2017,1,4,3.99090447944477,9,3.99090447944477,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,11,2016-04-22,4,2016,2,2.5,0.475,1,0,0.475
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,19,2017-08-26,8,2017,4,3.5,1.905,3,0,1.905
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",7,25,2016-07-19,7,2016,4,1,0.643,2,0,0.643
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",8,1,2016-03-12,3,2016,3,2.03,0.136,6,0,0.136
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,13,2017-04-23,4,2017,3,2.57,0.045,2,0,0.045
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",8,42,2016-10-26,10,2016,1,5.67,1.77373532419767,4,1.77373532419767,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",8,8,2017-05-27,5,2017,2,3.42,0.13,2,0.13,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,27,2016-04-23,4,2016,1,2.67,0.045,1,0,0.045
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,13,2017-01-30,1,2017,5,5.75,0.369,3,0.369,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,11,2016-10-23,10,2016,2,1.67,1.145,1,1.145,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,30,2016-06-10,6,2016,1,3.17,6.20807363469186,14,6.20807363469186,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,6,2017-04-26,4,2017,1,4.87,2.21716915524709,5,2.21716915524709,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",4,23,2016-07-10,7,2016,4,1.5,0.48,1,0,0.48
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",1,1,2016-03-29,3,2016,5,1,3.216,48,3.216,0
83,"lagnaorana","Caranx ignobilis","Carangidae","Caranx",2,40,2017-04-23,4,2017,4,3.17,1.21,1,0,1.21
84,"lagnorana bemaso","Decapterus sp.","Carangidae","Decapterus",1,6,2017-08-19,8,2017,2,3.75,0.16,1,0.16,0
84,"lagnorana bemaso","Decapterus sp.","Carangidae","Decapterus",1,16,2016-02-09,2,2016,1,6,1.79583333333333,15,1.79583333333333,0
84,"lagnorana bemaso","Decapterus sp.","Carangidae","Decapterus",1,31,2016-09-28,9,2016,1,4.93,1.0775,9,1.0775,0
84,"lagnorana bemaso","Decapterus sp.","Carangidae","Decapterus",1,15,2016-07-22,7,2016,2,3.22,0.535,6,0.535,0
84,"lagnorana bemaso","Decapterus sp.","Carangidae","Decapterus",1,17,2016-07-22,7,2016,2,3.75,0.22,2,0,0.22
84,"lagnorana bemaso","Decapterus sp.","Carangidae","Decapterus",1,49,2016-09-30,9,2016,1,5.75,5.3875,45,5.3875,0
84,"lagnorana bemaso","Decapterus sp.","Carangidae","Decapterus",8,36,2016-02-09,2,2016,1,6.75,2.39444444444444,20,2.39444444444444,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,6,2017-02-23,2,2017,2,3.4,0.455,16,0.455,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,5,2016-11-26,11,2016,2,3.25,0.165,1,0.165,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,15,2016-08-12,8,2016,3,2.78,0.025,1,0,0.025
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,8,2016-03-22,3,2016,2,3,1.28,39,1.28,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,6,2017-04-01,4,2017,2,4.33,1.375,24,1.375,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,2,2016-10-29,10,2016,3,1.63,0.08,4,0,0.08
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,9,2016-04-10,4,2016,2,3.33,0.165,5,0.165,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,6,2016-04-22,4,2016,2,5.5,0.21,8,0.21,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,6,2017-05-27,5,2017,2,4,0.765,11,0.765,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,6,2016-04-22,4,2016,2,5.5,0.83,24,0.83,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,6,2016-04-22,4,2016,2,5.5,0.34,8,0.34,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,16,2016-08-05,8,2016,2,4.4,0.055,1,0,0.055
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,6,2016-06-29,6,2016,2,5.97,0.19,2,0,0.19
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,8,2017-01-28,1,2017,2,4.58,0.065,1,0,0.065
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,9,2016-06-16,6,2016,2,4.17,0.105,3,0.105,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",2,3,2017-09-14,9,2017,2,6.9,0.51,1,0,0.51
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",2,3,2017-04-13,4,2017,2,3.83,0.045,1,0,0.045
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,2,2016-08-09,8,2016,2,4.17,0.09,2,0.09,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,13,2016-05-08,5,2016,2,4.5,0.37,10,0.37,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,9,2016-08-22,8,2016,2,3.42,0.055,1,0,0.055
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,6,2017-01-22,1,2017,2,2.58,0.03,1,0,0.03
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,13,2017-01-22,1,2017,2,3,0.475,10,0,0.475
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,9,2016-05-08,5,2016,2,3.33,0.505,16,0.505,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,8,2017-06-21,6,2017,2,3.83,0.075,1,0.075,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",2,26,2017-04-22,4,2017,2,3.83,0.19,2,0,0.19
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",2,3,2016-08-05,8,2016,2,6.9,0.51,1,0,0.51
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,9,2016-03-22,3,2016,2,4,0.755,26,0.755,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,6,2017-02-24,2,2017,2,2.88,0.57,25,0.365,0.205
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",8,8,2017-05-27,5,2017,2,3.42,0.475,7,0.475,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,9,2016-10-27,10,2016,2,3.15,0.67,4,0,0.67
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,14,2016-07-22,7,2016,2,4.33,0.16,1,0,0.16
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,13,2016-05-12,5,2016,2,3.83,0.105,3,0,0.105
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",2,3,2016-12-09,12,2016,2,3.75,0.805,1,0,0.805
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,9,2017-01-28,1,2017,2,3.17,0.15,2,0,0.15
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,13,2016-04-26,4,2016,2,5.5,0.63,9,0.63,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,8,2016-03-26,3,2016,2,3.42,0.325,6,0.325,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,6,2017-03-29,3,2017,2,5.08,0.145,4,0,0.145
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",2,3,2016-08-09,8,2016,2,6.25,0.065,1,0,0.065
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,11,2016-11-01,11,2016,2,2.75,0.245,1,0.245,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",8,14,2016-06-16,6,2016,2,4.92,0.03,1,0.03,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,10,2017-03-25,3,2017,3,2.57,0.08,1,0,0.08
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,19,2016-08-22,8,2016,2,2.4,0.11,1,0,0.11
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,6,2017-02-17,2,2017,2,4.42,0.165,10,0,0.165
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,8,2017-04-30,4,2017,2,4.08,0.565,20,0.565,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,8,2017-02-24,2,2017,2,5.9,0.14,1,0,0.14
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,9,2016-09-19,9,2016,2,3.5,60,1,60,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,13,2016-06-15,6,2016,2,5.75,0.075,2,0,0.075
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,16,2016-09-22,9,2016,2,3.32,0.24,3,0,0.24
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,17,2016-10-26,10,2016,2,4.8,0.26,7,0.26,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,8,2017-04-01,4,2017,2,4.17,0.32,13,0.32,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,6,2016-09-21,9,2016,2,6.42,0.17,2,0,0.17
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,17,2016-06-19,6,2016,4,3,0.105,2,0.105,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,8,2017-01-28,1,2017,2,3.17,0.21,7,0,0.21
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,8,2017-03-29,3,2017,2,3.5,0.12,9,0.12,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,2,2016-12-09,12,2016,2,2.5,0.11,2,0,0.11
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,7,2016-03-22,3,2016,2,4.5,0.46,16,0,0.46
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,13,2016-07-16,7,2016,2,2.83,0.175,2,0,0.175
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,36,2017-07-23,7,2017,1,6.92,1.08669491355866,1,1.08669491355866,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",8,20,2016-08-12,8,2016,3,3.4,0.145,2,0,0.145
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,8,2016-10-17,10,2016,2,3.67,0.055,1,0.055,0
85,"lagnorampisaka","Caranx sexfasciatus","Carangidae","Caranx",1,13,2016-06-20,6,2016,2,5.17,0.04,1,0,0.04
87,"lagnoramahitso","Seriola rivoliana","Carangidae","Seriola",1,5,2016-10-27,10,2016,2,1.83,0.165,1,0.165,0
87,"lagnoramahitso","Seriola rivoliana","Carangidae","Seriola",1,8,2017-01-28,1,2017,2,3.17,0.31,2,0,0.31
87,"lagnoramahitso","Seriola rivoliana","Carangidae","Seriola",1,14,2016-09-17,9,2016,1,4.92,3.625,35,3.625,0
87,"lagnoramahitso","Seriola rivoliana","Carangidae","Seriola",1,22,2016-09-30,9,2016,1,5.5,6.83571428571429,66,6.83571428571429,0
87,"lagnoramahitso","Seriola rivoliana","Carangidae","Seriola",1,6,2016-03-22,3,2016,2,4.08,0.13,2,0,0.13
87,"lagnoramahitso","Seriola rivoliana","Carangidae","Seriola",1,30,2016-07-20,7,2016,1,4.42,1.03571428571429,10,1.03571428571429,0
87,"lagnoramahitso","Seriola rivoliana","Carangidae","Seriola",1,31,2016-09-28,9,2016,1,4.93,2.48571428571429,24,2.48571428571429,0
87,"lagnoramahitso","Seriola rivoliana","Carangidae","Seriola",1,9,2016-10-27,10,2016,2,3.15,0.175,1,0.175,0
87,"lagnoramahitso","Seriola rivoliana","Carangidae","Seriola",1,14,2016-08-23,8,2016,1,5.75,1.86428571428571,18,1.86428571428571,0
87,"lagnoramahitso","Seriola rivoliana","Carangidae","Seriola",8,31,2016-08-06,8,2016,1,3.47,0.09,2,0,0.09
87,"lagnoramahitso","Seriola rivoliana","Carangidae","Seriola",1,2,2016-09-23,9,2016,1,4.08,1.65714285714286,16,1.65714285714286,0
87,"lagnoramahitso","Seriola rivoliana","Carangidae","Seriola",1,36,2016-06-28,6,2016,1,3.25,1.34642857142857,13,1.34642857142857,0
87,"lagnoramahitso","Seriola rivoliana","Carangidae","Seriola",1,27,2016-09-28,9,2016,1,1.62,0.12,2,0.12,0
87,"lagnoramahitso","Seriola rivoliana","Carangidae","Seriola",1,22,2016-07-20,7,2016,1,3.35,0.06,1,0.06,0
87,"lagnoramahitso","Seriola rivoliana","Carangidae","Seriola",1,36,2016-07-08,7,2016,1,6.25,1.34642857142857,13,1.34642857142857,0
87,"lagnoramahitso","Seriola rivoliana","Carangidae","Seriola",1,49,2016-08-06,8,2016,1,4.08,2.07142857142857,20,2.07142857142857,0
88,"lagnoranampiny","Carangidae family","Carangidae",NA,8,16,2016-11-26,11,2016,2,7.25,23.67,3,23.67,0
88,"lagnoranampiny","Carangidae family","Carangidae",NA,1,17,2016-09-19,9,2016,2,3.57,0.145,1,0.145,0
88,"lagnoranampiny","Carangidae family","Carangidae",NA,1,13,2016-11-26,11,2016,2,7.25,20.245,2,20.245,0
89,"orandretry",NA,NA,"Panulirus",4,1,2016-03-14,3,2016,4,20,0.95,1,0,0.95
89,"orandretry",NA,NA,"Panulirus",1,36,2016-12-12,12,2016,4,2.5,0.51,1,0,0.51
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,49,2016-04-28,4,2016,1,5.98,0.703573412698413,2,0.703573412698413,0
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,24,2016-12-18,12,2016,3,1.08,0.145,1,0.145,0
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,12,2016-08-18,8,2016,2,2.22,0.205,1,0,0.205
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",2,3,2017-09-17,9,2017,2,6.25,1.08,7,1.08,0
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,15,2016-10-25,10,2016,4,2.5,1.551,3,1.551,0
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",2,3,2016-08-05,8,2016,2,6.9,2.005,5,0,2.005
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",2,41,2016-03-18,3,2016,1,5.5,0.47,3,0.47,0
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,9,2016-05-08,5,2016,2,3.33,0.075,1,0,0.075
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,15,2016-06-15,6,2016,2,3.3,0.055,1,0,0.055
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,36,2017-07-23,7,2017,1,6.92,0.703573412698413,2,0.703573412698413,0
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,9,2016-06-29,6,2016,2,4.17,0.08,1,0,0.08
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,13,2016-06-15,6,2016,2,5.75,0.06,1,0,0.06
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",2,13,2017-04-20,4,2017,2,7.58,3.45,2,3.45,0
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,27,2016-05-29,5,2016,1,2.9,0.703573412698413,2,0.703573412698413,0
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",2,3,2016-08-09,8,2016,2,6.25,1.08,7,1.08,0
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,10,2017-03-25,3,2017,3,2.57,0.05,1,0.05,0
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,2,2016-03-22,3,2016,1,3.12,0.12,2,0,0.12
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,6,2016-03-14,3,2016,2,5.5,0.165,4,0.165,0
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,18,2017-05-27,5,2017,2,2.5,0.41,3,0.41,0
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,34,2017-06-08,6,2017,1,6.9,0.02,1,0,0.02
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,34,2016-02-09,2,2016,1,NA,0.703573412698413,2,0.703573412698413,0
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,9,2016-05-30,5,2016,2,4.33,0.06,1,0,0.06
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,34,2016-08-23,8,2016,1,7,0.485,2,0.485,0
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",2,14,2017-04-20,4,2017,2,6.42,3.29,5,3.29,0
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,13,2017-04-23,4,2017,3,2.57,0.09,3,0,0.09
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,5,2016-04-23,4,2016,4,2.5,0.655,2,0,0.655
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,30,2016-08-06,8,2016,1,5.27,0.351786706349206,1,0.351786706349206,0
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,14,2016-05-29,5,2016,1,5.35,1.40714682539683,4,1.40714682539683,0
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,6,2016-04-22,4,2016,2,5.5,0.19,1,0,0.19
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,34,2016-03-18,3,2016,1,5.5,0.703573412698413,2,0.703573412698413,0
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",2,20,2016-09-19,9,2016,2,5.83,1.27,4,0.0700000000000001,1.2
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,8,2017-06-21,6,2017,2,3.83,0.035,2,0,0.035
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",2,16,2017-04-20,4,2017,2,7.58,11.02,4,11.02,0
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",8,9,2016-09-23,9,2016,1,5.75,1.845,2,1.845,0
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",2,3,2016-12-09,12,2016,2,3.75,0.81,1,0,0.81
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",8,8,2017-05-27,5,2017,2,3.42,0.21,1,0,0.21
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",2,41,2016-10-01,10,2016,1,4.67,0.21,1,0,0.21
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,5,2016-02-26,2,2016,1,6.5,0.351786706349206,1,0.351786706349206,0
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,2,2017-04-20,4,2017,1,4,0.025,1,0,0.025
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,18,2016-08-09,8,2016,2,5.58,0.185,1,0,0.185
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",2,3,2017-09-14,9,2017,2,6.9,2.005,5,0,2.005
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,15,2016-07-22,7,2016,2,3.22,0.35,3,0.35,0
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,13,2017-01-30,1,2017,5,5.75,2.008,6,2.008,0
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,17,2016-05-14,5,2016,4,16,1.835,2,0,1.835
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,34,2016-09-30,9,2016,1,3.28,2.11072023809524,6,2.11072023809524,0
90,"laoko mena","Heteropriacanthus carolinus",NA,"Heteropriacanthus",1,28,2016-09-09,9,2016,4,2.17,0.465,2,0.465,0
91,"laoko sabatra","Chyrocentrus sp.",NA,"Chyrocentrus",1,13,2016-05-12,5,2016,2,3.83,0.205,1,0,0.205
91,"laoko sabatra","Chyrocentrus sp.",NA,"Chyrocentrus",1,13,2016-06-29,6,2016,2,4.75,0.245,1,0,0.245
91,"laoko sabatra","Chyrocentrus sp.",NA,"Chyrocentrus",1,9,2017-05-20,5,2017,2,3.17,0.415,2,0.415,0
91,"laoko sabatra","Chyrocentrus sp.",NA,"Chyrocentrus",1,16,2016-06-16,6,2016,2,4.93,0.775,4,0.775,0
91,"laoko sabatra","Chyrocentrus sp.",NA,"Chyrocentrus",1,29,2017-07-24,7,2017,1,5.53,0.933353174603174,5,0.933353174603174,0
91,"laoko sabatra","Chyrocentrus sp.",NA,"Chyrocentrus",1,49,2016-08-06,8,2016,1,4.08,1.30669444444444,7,1.30669444444444,0
91,"laoko sabatra","Chyrocentrus sp.",NA,"Chyrocentrus",1,13,2016-06-15,6,2016,2,5.75,1.26,5,1.26,0
91,"laoko sabatra","Chyrocentrus sp.",NA,"Chyrocentrus",1,1,2017-04-20,4,2017,1,5,0.1,1,0,0.1
91,"laoko sabatra","Chyrocentrus sp.",NA,"Chyrocentrus",8,14,2016-06-16,6,2016,2,4.92,0.21,1,0,0.21
